year,month,day,hour,temp,rainfall,humidity,wind_speed,wind_direction,region,long,lat
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,대명10동,128.57118888888888,35.837050000000005
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,대명11동,128.5626527777778,35.83316388888889
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,고성동,128.58582222222222,35.87895
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,칠성동,128.60210833333332,35.87621111111111
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,침산1동,128.5833888888889,35.887375
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,침산2동,128.599175,35.88427222222222
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,침산3동,128.5915527777778,35.88914444444445
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,산격1동,128.59691111111113,35.889652777777776
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,산격2동,128.6114861111111,35.89871111111111
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,산격3동,128.61049722222222,35.89053055555556
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,산격4동,128.60641944444444,35.88930555555555
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,대현동,128.6058302,35.88218385
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,복현1동,128.6207527777778,35.89073888888889
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,복현2동,128.6276638888889,35.89243611111111
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,검단동,128.6294,35.91045555555555
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,무태조야동,128.5994,35.91829444444444
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,관문동,128.54437777777778,35.898672222222224
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,태전1동,128.5458,35.92072222222222
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,태전2동,128.5510111111111,35.91853055555556
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,구암동,128.57164166666666,35.93736944444444
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,관음동,128.54963055555555,35.94137222222222
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,읍내동,128.5530777777778,35.942616666666666
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,동천동,128.55773333333337,35.94012222222222
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,노원동,128.5762125,35.8901321
2022,6,13,8,20.3,0.0,61.0,2.4,75.0,국우동,128.5754397,35.9480283
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,범어1동,128.6242777777778,35.8525
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,범어2동,128.63353055555555,35.85711388888889
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,범어3동,128.6200888888889,35.86316388888889
2022,6,13,8,19.8,0.0,79.0,3.6,104.0,범어4동,128.64347777777778,35.85514722222222
2022,6,13,8,19.8,0.0,79.0,3.6,104.0,만촌1동,128.64910833333332,35.86991388888889
2022,6,13,8,19.8,0.0,79.0,3.6,104.0,만촌2동,128.64941944444445,35.85689722222222
2022,6,13,8,19.8,0.0,79.0,3.6,104.0,만촌3동,128.65271944444444,35.85250555555556
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,수성1가동,128.6129,35.85339444444445
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,수성2.3가동,128.62134444444445,35.852786111111115
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,수성4가동,128.6188638888889,35.85968333333334
2022,6,13,8,19.8,0.0,79.0,3.6,104.0,황금1동,128.6404222222222,35.84096111111111
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,황금2동,128.62744166666667,35.83855555555556
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,중동,128.61722222222224,35.84440277777778
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,상동,128.61762222222222,35.82915833333334
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,파동,128.61731111111112,35.812444444444445
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,두산동,128.62280833333335,35.826350000000005
2022,6,13,8,19.9,0.0,68.0,3.0,69.0,지산1동,128.63935277777776,35.82188888888889
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,지산2동,128.6302527777778,35.82013888888889
2022,6,13,8,19.9,0.0,68.0,3.0,69.0,범물1동,128.6481861111111,35.81482222222222
2022,6,13,8,19.9,0.0,68.0,3.0,69.0,범물2동,128.64567777777776,35.81461944444444
2022,6,13,8,19.9,0.0,68.0,3.0,69.0,고산1동,128.7146416666667,35.83414166666667
2022,6,13,8,19.9,0.0,68.0,3.0,69.0,고산2동,128.69734444444444,35.84034722222223
2022,6,13,8,19.9,0.0,68.0,3.0,69.0,고산3동,128.7089111111111,35.84127222222222
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,성당동,128.549565,35.84294152
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,두류1.2동,128.572198,35.85569344
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,두류3동,128.55764444444446,35.85071388888889
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,감삼동,128.54437777777778,35.84806944444445
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,죽전동,128.542,35.85283888888889
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,장기동,128.5321777777778,35.84039166666667
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,용산1동,128.53354444444443,35.85371666666667
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,용산2동,128.5251527777778,35.85543888888889
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,이곡1동,128.5128,35.8487
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,이곡2동,128.5030972222222,35.852825
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,신당동,128.50104444444443,35.856033333333336
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,본리동,128.53985277777778,35.83912777777778
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,월성1동,128.5251777777778,35.81665
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,월성2동,128.53049722222224,35.82795555555556
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,진천동,128.526675,35.8122
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,상인1동,128.54719722222222,35.811255555555555
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,상인2동,128.53851944444443,35.80954166666666
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,상인3동,128.55241944444447,35.807088888888885
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,도원동,128.5344,35.80446666666666
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,송현1동,128.55561944444446,35.82638055555556
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,송현2동,128.54781944444443,35.82983611111111
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,본동,128.5432888888889,35.83148611111111
2022,6,13,8,20.4,0.0,70.0,3.8,74.0,화원읍,128.50305555555556,35.801116666666665
2022,6,13,8,20.0,0.0,71.0,3.6,105.0,논공읍,128.42255555555553,35.7711
2022,6,13,8,20.4,0.0,70.0,3.8,74.0,다사읍,128.456175,35.85883333333334
2022,6,13,8,20.5,0.0,69.0,0.9,144.0,유가읍,128.459773,35.693876
2022,6,13,8,20.4,0.0,70.0,3.8,74.0,옥포읍,128.46597777777777,35.78664166666667
2022,6,13,8,20.5,0.0,69.0,0.9,144.0,현풍읍,128.4497861111111,35.694313888888885
2022,6,13,8,20.2,0.0,68.0,2.6,89.0,가창면,128.6246888888889,35.79983055555555
2022,6,13,8,20.6,0.0,69.0,1.5,135.0,하빈면,128.44771111111112,35.89794444444444
2022,6,13,8,20.5,0.0,69.0,0.9,144.0,구지면,128.41566666666668,35.655763888888885
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,동인동,128.609131,35.86790482
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,삼덕동,128.61116666666666,35.862575
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,성내1동,128.60035555555555,35.86625
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,성내2동,128.59262222222222,35.865347222222226
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,성내3동,128.5879416666667,35.86961111111111
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대신동,128.57944444444445,35.86320277777778
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,남산1동,128.59264444444446,35.85639444444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,남산2동,128.59175555555555,35.86106111111111
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,남산3동,128.58719722222224,35.85653333333333
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,남산4동,128.58271944444445,35.85523888888889
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대봉1동,128.606575,35.858672222222225
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대봉2동,128.60195277777777,35.85520555555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신암1동,128.61855277777778,35.881277777777775
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신암2동,128.61653333333334,35.87642777777778
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신암3동,128.62537500000002,35.87662777777778
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신암4동,128.6315111111111,35.88209722222222
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신암5동,128.63524444444442,35.886725
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신천1.2동,128.61679722222223,35.86711944444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신천3동,128.62589722222222,35.87226666666667
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,신천4동,128.63148611111112,35.86878611111111
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,효목1동,128.64746666666665,35.87815555555556
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,효목2동,128.6404222222222,35.87463611111111
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,도평동,128.6559861111111,35.90793055555555
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,불로.봉무동,128.64162222222222,35.90728333333333
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,지저동,128.64045555555555,35.89073055555556
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,동촌동,128.6519,35.88388888888889
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,방촌동,128.667475,35.87708333333333
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,해안동,128.68433055555556,35.89219166666667
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,안심1동,128.70433055555554,35.867383333333336
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,안심2동,128.6892638888889,35.872436111111114
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,안심3동,128.7224295,35.8678684
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,안심3.4동,128.71313333333333,35.86734444444445
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,안심4동,128.711046,35.870105
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,혁신동,128.7109768,35.8796992
2022,6,13,9,20.6,0.0,67.0,2.0,119.0,공산동,128.64646666666667,35.93722222222222
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,내당1동,128.5629638888889,35.857675
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,내당2.3동,128.5766888888889,35.86428333333333
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,내당4동,128.55380833333334,35.85776666666667
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,비산1동,128.57124166666665,35.878191666666666
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,비산2.3동,128.576975,35.87272222222222
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,비산4동,128.57629722222222,35.86678333333333
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,비산5동,128.57184444444445,35.883377777777774
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,비산6동,128.57133055555556,35.873333333333335
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,비산7동,128.55574166666668,35.88503611111111
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,평리1동,128.5654888888889,35.87260555555556
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,평리2동,128.5659638888889,35.86826388888889
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,평리3동,128.56351944444447,35.872883333333334
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,평리4동,128.5588888888889,35.86434444444445
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,평리5동,128.55095555555556,35.8708
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,평리6동,128.55033333333336,35.87224166666667
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,상중이동,128.54647777777777,35.864983333333335
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,원대동,128.57662222222223,35.883786111111114
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,이천동,128.60166666666666,35.85071388888889
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,봉덕1동,128.60011111111112,35.84256944444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,봉덕2동,128.60328888888887,35.84085555555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,봉덕3동,128.6004638888889,35.83869444444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대명1동,128.57912222222222,35.83728055555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대명2동,128.58887777777778,35.85230555555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대명3동,128.5813222222222,35.84936388888889
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,대명4동,128.57455555555555,35.84495277777778
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대명5동,128.5899888888889,35.84026111111111
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,대명6동,128.56804444444444,35.83209166666667
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대명9동,128.58139722222222,35.834272222222225
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,대명10동,128.57118888888888,35.837050000000005
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,대명11동,128.5626527777778,35.83316388888889
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,고성동,128.58582222222222,35.87895
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,칠성동,128.60210833333332,35.87621111111111
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,침산1동,128.5833888888889,35.887375
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,침산2동,128.599175,35.88427222222222
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,침산3동,128.5915527777778,35.88914444444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,산격1동,128.59691111111113,35.889652777777776
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,산격2동,128.6114861111111,35.89871111111111
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,산격3동,128.61049722222222,35.89053055555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,산격4동,128.60641944444444,35.88930555555555
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,대현동,128.6058302,35.88218385
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,복현1동,128.6207527777778,35.89073888888889
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,복현2동,128.6276638888889,35.89243611111111
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,검단동,128.6294,35.91045555555555
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,무태조야동,128.5994,35.91829444444444
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,관문동,128.54437777777778,35.898672222222224
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,태전1동,128.5458,35.92072222222222
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,태전2동,128.5510111111111,35.91853055555556
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,구암동,128.57164166666666,35.93736944444444
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,관음동,128.54963055555555,35.94137222222222
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,읍내동,128.5530777777778,35.942616666666666
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,동천동,128.55773333333337,35.94012222222222
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,노원동,128.5762125,35.8901321
2022,6,13,9,20.8,0.0,58.0,3.4,94.0,국우동,128.5754397,35.9480283
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,범어1동,128.6242777777778,35.8525
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,범어2동,128.63353055555555,35.85711388888889
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,범어3동,128.6200888888889,35.86316388888889
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,범어4동,128.64347777777778,35.85514722222222
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,만촌1동,128.64910833333332,35.86991388888889
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,만촌2동,128.64941944444445,35.85689722222222
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,만촌3동,128.65271944444444,35.85250555555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,수성1가동,128.6129,35.85339444444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,수성2.3가동,128.62134444444445,35.852786111111115
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,수성4가동,128.6188638888889,35.85968333333334
2022,6,13,9,20.4,0.0,75.0,3.6,95.0,황금1동,128.6404222222222,35.84096111111111
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,황금2동,128.62744166666667,35.83855555555556
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,중동,128.61722222222224,35.84440277777778
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,상동,128.61762222222222,35.82915833333334
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,파동,128.61731111111112,35.812444444444445
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,두산동,128.62280833333335,35.826350000000005
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,지산1동,128.63935277777776,35.82188888888889
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,지산2동,128.6302527777778,35.82013888888889
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,범물1동,128.6481861111111,35.81482222222222
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,범물2동,128.64567777777776,35.81461944444444
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,고산1동,128.7146416666667,35.83414166666667
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,고산2동,128.69734444444444,35.84034722222223
2022,6,13,9,20.7,0.0,64.0,2.5,78.0,고산3동,128.7089111111111,35.84127222222222
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,성당동,128.549565,35.84294152
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,두류1.2동,128.572198,35.85569344
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,두류3동,128.55764444444446,35.85071388888889
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,감삼동,128.54437777777778,35.84806944444445
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,죽전동,128.542,35.85283888888889
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,장기동,128.5321777777778,35.84039166666667
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,용산1동,128.53354444444443,35.85371666666667
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,용산2동,128.5251527777778,35.85543888888889
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,이곡1동,128.5128,35.8487
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,이곡2동,128.5030972222222,35.852825
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,신당동,128.50104444444443,35.856033333333336
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,본리동,128.53985277777778,35.83912777777778
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,월성1동,128.5251777777778,35.81665
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,월성2동,128.53049722222224,35.82795555555556
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,진천동,128.526675,35.8122
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,상인1동,128.54719722222222,35.811255555555555
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,상인2동,128.53851944444443,35.80954166666666
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,상인3동,128.55241944444447,35.807088888888885
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,도원동,128.5344,35.80446666666666
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,송현1동,128.55561944444446,35.82638055555556
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,송현2동,128.54781944444443,35.82983611111111
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,본동,128.5432888888889,35.83148611111111
2022,6,13,9,21.2,0.0,67.0,3.7,64.0,화원읍,128.50305555555556,35.801116666666665
2022,6,13,9,20.7,0.0,65.0,4.2,104.0,논공읍,128.42255555555553,35.7711
2022,6,13,9,21.2,0.0,67.0,3.7,64.0,다사읍,128.456175,35.85883333333334
2022,6,13,9,22.2,0.0,64.0,0.8,307.0,유가읍,128.459773,35.693876
2022,6,13,9,21.2,0.0,67.0,3.7,64.0,옥포읍,128.46597777777777,35.78664166666667
2022,6,13,9,22.2,0.0,64.0,0.8,307.0,현풍읍,128.4497861111111,35.694313888888885
2022,6,13,9,20.6,0.0,65.0,2.7,88.0,가창면,128.6246888888889,35.79983055555555
2022,6,13,9,21.2,0.0,65.0,3.5,115.0,하빈면,128.44771111111112,35.89794444444444
2022,6,13,9,22.2,0.0,64.0,0.8,307.0,구지면,128.41566666666668,35.655763888888885
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,동인동,128.609131,35.86790482
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,삼덕동,128.61116666666666,35.862575
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,성내1동,128.60035555555555,35.86625
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,성내2동,128.59262222222222,35.865347222222226
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,성내3동,128.5879416666667,35.86961111111111
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,대신동,128.57944444444445,35.86320277777778
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,남산1동,128.59264444444446,35.85639444444445
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,남산2동,128.59175555555555,35.86106111111111
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,남산3동,128.58719722222224,35.85653333333333
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,남산4동,128.58271944444445,35.85523888888889
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,대봉1동,128.606575,35.858672222222225
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,대봉2동,128.60195277777777,35.85520555555556
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신암1동,128.61855277777778,35.881277777777775
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신암2동,128.61653333333334,35.87642777777778
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신암3동,128.62537500000002,35.87662777777778
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신암4동,128.6315111111111,35.88209722222222
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신암5동,128.63524444444442,35.886725
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신천1.2동,128.61679722222223,35.86711944444445
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신천3동,128.62589722222222,35.87226666666667
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,신천4동,128.63148611111112,35.86878611111111
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,효목1동,128.64746666666665,35.87815555555556
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,효목2동,128.6404222222222,35.87463611111111
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,도평동,128.6559861111111,35.90793055555555
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,불로.봉무동,128.64162222222222,35.90728333333333
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,지저동,128.64045555555555,35.89073055555556
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,동촌동,128.6519,35.88388888888889
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,방촌동,128.667475,35.87708333333333
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,해안동,128.68433055555556,35.89219166666667
2022,6,13,10,22.6,0.0,60.0,2.4,69.0,안심1동,128.70433055555554,35.867383333333336
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,안심2동,128.6892638888889,35.872436111111114
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,안심3동,128.7224295,35.8678684
2022,6,13,10,22.6,0.0,60.0,2.4,69.0,안심3.4동,128.71313333333333,35.86734444444445
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,안심4동,128.711046,35.870105
2022,6,13,10,21.2,0.0,67.0,5.8,93.0,혁신동,128.7109768,35.8796992
2022,6,13,10,22.1,0.0,62.0,2.3,117.0,공산동,128.64646666666667,35.93722222222222
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,내당1동,128.5629638888889,35.857675
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,내당2.3동,128.5766888888889,35.86428333333333
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,내당4동,128.55380833333334,35.85776666666667
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,비산1동,128.57124166666665,35.878191666666666
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,비산2.3동,128.576975,35.87272222222222
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,비산4동,128.57629722222222,35.86678333333333
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,비산5동,128.57184444444445,35.883377777777774
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,비산6동,128.57133055555556,35.873333333333335
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,비산7동,128.55574166666668,35.88503611111111
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,평리1동,128.5654888888889,35.87260555555556
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,평리2동,128.5659638888889,35.86826388888889
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,평리3동,128.56351944444447,35.872883333333334
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,평리4동,128.5588888888889,35.86434444444445
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,평리5동,128.55095555555556,35.8708
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,평리6동,128.55033333333336,35.87224166666667
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,상중이동,128.54647777777777,35.864983333333335
2022,6,13,10,22.2,0.0,59.0,4.4,112.0,원대동,128.57662222222223,35.883786111111114
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,이천동,128.60166666666666,35.85071388888889
2022,6,13,10,22.0,0.0,58.0,3.3,106.0,봉덕1동,128.60011111111112,35.84256944444445
